latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-14.74062,130.69684,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,310.1,10.5,0
-12.72765,133.89699,356.1,0.42,0.46,2/8/19,414,N,VIIRS,n,1,307,10.5,0
-12.72343,133.89644,350.4,0.42,0.46,2/8/19,414,N,VIIRS,n,1,309.1,10.5,0
-12.28688,134.02489,342.7,0.41,0.45,2/8/19,415,N,VIIRS,n,1,307.4,10.5,0
-31.70724,151.07191,367,0.56,0.69,1/8/19,247,N,VIIRS,h,1,291.9,10.4,0
-16.13824,136.70992,354.2,0.39,0.36,1/8/19,432,N,VIIRS,n,1,314.8,10.4,0
-16.14102,136.71414,345.4,0.39,0.36,1/8/19,432,N,VIIRS,n,1,310.6,10.4,0
-16.14159,136.71046,367,0.39,0.36,1/8/19,432,N,VIIRS,h,1,315,10.4,0
-13.23942,142.01234,343.6,0.51,0.5,1/8/19,433,N,VIIRS,n,1,297.4,10.4,0
-12.83334,132.88759,334.6,0.41,0.37,1/8/19,433,N,VIIRS,l,1,307.1,10.4,0
-12.83389,132.88376,334.1,0.41,0.37,1/8/19,433,N,VIIRS,l,1,305.1,10.4,0
-12.8299,132.88702,352.7,0.41,0.37,1/8/19,433,N,VIIRS,n,1,321.5,10.4,0
-34.14706,116.38876,346.1,0.39,0.37,1/8/19,609,N,VIIRS,n,1,301.2,10.4,0
-34.1444,116.38369,332.7,0.39,0.37,1/8/19,609,N,VIIRS,n,1,293,10.4,0
-34.14776,116.38448,332.6,0.39,0.37,1/8/19,609,N,VIIRS,n,1,293.7,10.4,0
-15.18511,129.92053,367,0.52,0.67,1/8/19,1722,N,VIIRS,h,1,294,10.4,0
-15.18564,129.92564,367,0.52,0.67,1/8/19,1722,N,VIIRS,h,1,294.6,10.4,0
-15.17887,129.92119,300.4,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,287.8,10.4,0
-31.81018,151.50925,339.3,0.45,0.47,2/8/19,408,N,VIIRS,n,1,286.1,10.4,0
-33.70744,149.38257,345.4,0.49,0.4,2/8/19,408,N,VIIRS,n,1,288.6,10.4,0
-15.43057,142.7392,343.9,0.43,0.38,2/8/19,413,N,VIIRS,n,1,302.4,10.4,0
-12.25743,135.45543,356.1,0.39,0.36,1/8/19,433,N,VIIRS,n,1,311.4,10.3,0
-12.25799,135.45186,350,0.39,0.36,1/8/19,433,N,VIIRS,n,1,310.6,10.3,0
-12.97544,136.00575,367,0.39,0.36,1/8/19,433,N,VIIRS,h,1,306.7,10.3,0
-22.26312,124.89789,330.2,0.57,0.69,1/8/19,611,N,VIIRS,l,1,301.9,10.3,0
-15.18639,129.91597,338.8,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,292.4,10.3,0
-15.18699,129.9214,357,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,291.4,10.3,0
-11.79921,142.07874,349.6,0.44,0.38,2/8/19,414,N,VIIRS,n,1,301.3,10.3,0
-16.06293,125.9103,340.7,0.78,0.78,2/8/19,414,N,VIIRS,n,1,296.6,10.3,0
-16.0556,125.90988,346.8,0.78,0.78,2/8/19,414,N,VIIRS,n,1,295.9,10.3,0
-15.25851,131.08557,367,0.35,0.57,2/8/19,414,N,VIIRS,h,1,308.9,10.3,0
-15.25814,131.08884,347.4,0.35,0.57,2/8/19,414,N,VIIRS,n,1,308.3,10.3,0
-15.25325,131.08478,348.4,0.35,0.57,2/8/19,414,N,VIIRS,n,1,309.5,10.3,0
-15.00473,131.78192,354.6,0.48,0.4,1/8/19,433,N,VIIRS,n,1,313.4,10.2,0
-14.6194,126.91362,345.7,0.63,0.54,1/8/19,433,N,VIIRS,n,1,306.5,10.2,0
-11.73538,131.0721,349.1,0.48,0.4,1/8/19,434,N,VIIRS,n,1,306.8,10.2,0
-31.27816,115.85242,339.6,0.4,0.37,1/8/19,609,N,VIIRS,n,1,301.7,10.2,0
-14.2396,130.72533,367,0.36,0.57,2/8/19,414,N,VIIRS,h,1,308.7,10.2,0
-12.63846,134.48964,344.5,0.39,0.44,2/8/19,414,N,VIIRS,n,1,309.3,10.2,0
-13.03316,132.94475,351.3,0.49,0.49,2/8/19,414,N,VIIRS,n,1,304.9,10.2,0
-12.72293,133.90036,347.6,0.42,0.46,2/8/19,414,N,VIIRS,n,1,305.7,10.2,0
-11.40919,130.85905,367,0.32,0.55,2/8/19,415,N,VIIRS,h,1,305.4,10.2,0
-16.07978,126.01364,353.5,0.45,0.63,2/8/19,554,N,VIIRS,n,1,301,10.2,0
-30.8893,147.68613,337.7,0.52,0.5,1/8/19,428,N,VIIRS,n,1,296.8,10.1,0
-30.89386,147.68745,340.2,0.52,0.5,1/8/19,428,N,VIIRS,n,1,298.1,10.1,0
-15.56716,128.74959,352.2,0.49,0.48,1/8/19,433,N,VIIRS,n,1,310.2,10.1,0
-15.45045,130.72476,340.5,0.55,0.43,1/8/19,433,N,VIIRS,l,1,312.9,10.1,0
-15.42938,130.74025,339.6,0.55,0.43,1/8/19,433,N,VIIRS,n,1,308.6,10.1,0
-12.48413,133.15805,333.4,0.4,0.37,1/8/19,433,N,VIIRS,l,1,304.6,10.1,0
-12.48467,133.15431,340.5,0.4,0.37,1/8/19,433,N,VIIRS,n,1,308.3,10.1,0
-12.48127,133.15379,350.5,0.4,0.37,1/8/19,433,N,VIIRS,n,1,312.9,10.1,0
-11.7508,131.05939,355.2,0.48,0.4,1/8/19,434,N,VIIRS,n,1,308.2,10.1,0
-12.47624,134.94141,335.4,0.55,0.42,2/8/19,414,N,VIIRS,n,1,305.1,10.1,0
-12.88798,136.17949,347.4,0.47,0.4,2/8/19,414,N,VIIRS,n,1,308.8,10.1,0
-12.47297,134.93584,352.1,0.55,0.42,2/8/19,414,N,VIIRS,n,1,309.3,10.1,0
-15.35033,130.75865,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,310.1,10.1,0
-13.36687,132.0412,355.1,0.57,0.52,2/8/19,414,N,VIIRS,n,1,311.3,10.1,0
-12.84537,134.24039,351,0.41,0.45,2/8/19,414,N,VIIRS,n,1,309.1,10.1,0
-30.851,116.01893,332.7,0.43,0.38,2/8/19,551,N,VIIRS,n,1,301.8,10.1,0
-13.23743,141.99709,339.7,0.51,0.5,1/8/19,433,N,VIIRS,n,1,296.9,10,0
-12.49756,132.17082,353.7,0.44,0.38,1/8/19,433,N,VIIRS,n,1,310.1,10,0
-12.87207,135.323,344.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,309,10,0
-12.8754,135.32353,349,0.39,0.36,1/8/19,433,N,VIIRS,n,1,310.4,10,0
-13.31578,142.30827,336.5,0.53,0.5,1/8/19,433,N,VIIRS,n,1,298.4,10,0
-11.68579,130.41508,337.8,0.52,0.41,1/8/19,434,N,VIIRS,l,1,308.2,10,0
-31.70916,151.07072,343.7,0.42,0.45,2/8/19,408,N,VIIRS,n,1,295.6,10,0
-31.70823,151.07529,354.9,0.42,0.46,2/8/19,408,N,VIIRS,n,1,294.7,10,0
-15.12742,129.94067,353.9,0.41,0.61,2/8/19,414,N,VIIRS,n,1,305.3,10,0
-14.22467,130.714,367,0.36,0.57,2/8/19,414,N,VIIRS,h,1,305.8,10,0
-14.23003,130.71443,336.7,0.36,0.57,2/8/19,414,N,VIIRS,n,1,302.7,10,0
-11.41863,130.86636,367,0.32,0.55,2/8/19,415,N,VIIRS,h,1,305.7,10,0
-14.19916,130.66341,333.3,0.54,0.42,1/8/19,433,N,VIIRS,n,1,301.7,9.9,0
-14.20306,130.66397,367,0.54,0.42,1/8/19,433,N,VIIRS,h,1,311.1,9.9,0
-15.3596,130.75142,344.2,0.55,0.43,1/8/19,433,N,VIIRS,n,1,313.8,9.9,0
-12.17809,134.0439,347.8,0.39,0.36,1/8/19,433,N,VIIRS,n,1,309.7,9.9,0
-14.19982,130.6584,341.8,0.54,0.42,1/8/19,433,N,VIIRS,n,1,306.4,9.9,0
-14.6431,126.92882,344,0.63,0.54,1/8/19,433,N,VIIRS,n,1,304.7,9.9,0
-13.22656,142.00508,343,0.51,0.5,1/8/19,433,N,VIIRS,n,1,296.2,9.9,0
-11.74279,131.06279,355.6,0.48,0.4,1/8/19,434,N,VIIRS,n,1,308.2,9.9,0
-11.74649,131.06331,333.3,0.48,0.4,1/8/19,434,N,VIIRS,l,1,303.6,9.9,0
-15.40858,142.38609,346.8,0.42,0.38,2/8/19,413,N,VIIRS,n,1,288.3,9.9,0
-15.40795,142.39,355.1,0.42,0.38,2/8/19,413,N,VIIRS,n,1,311.2,9.9,0
-15.78905,137.07117,353.9,0.46,0.39,2/8/19,413,N,VIIRS,n,1,311.5,9.9,0
-15.41204,142.3867,351.8,0.42,0.38,2/8/19,413,N,VIIRS,n,1,302.5,9.9,0
-15.4114,142.39061,335.5,0.42,0.38,2/8/19,413,N,VIIRS,n,1,303.7,9.9,0
-15.18989,129.9109,353.6,0.42,0.61,2/8/19,414,N,VIIRS,n,1,307.3,9.9,0
-14.66572,130.66032,331.9,0.37,0.58,2/8/19,414,N,VIIRS,n,1,303.8,9.9,0
-14.66532,130.66379,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,304.3,9.9,0
-12.94059,134.16953,367,0.41,0.45,2/8/19,414,N,VIIRS,h,1,307.8,9.9,0
-13.47609,132.0957,344.6,0.57,0.52,2/8/19,414,N,VIIRS,n,1,311,9.9,0
-11.28991,131.93571,338.9,0.54,0.51,2/8/19,415,N,VIIRS,n,1,302.1,9.9,0
-11.29463,131.93633,352.9,0.54,0.51,2/8/19,415,N,VIIRS,n,1,305.7,9.9,0
-28.79721,148.16267,343,0.62,0.54,1/8/19,428,N,VIIRS,n,1,297,9.8,0
-27.09404,146.10168,354.3,0.51,0.49,1/8/19,429,N,VIIRS,n,1,294.4,9.8,0
-12.48592,131.48613,346.6,0.47,0.39,1/8/19,433,N,VIIRS,n,1,308.3,9.8,0
-12.48652,131.48181,352.6,0.47,0.39,1/8/19,433,N,VIIRS,n,1,308,9.8,0
-12.48227,131.48563,354.1,0.47,0.39,1/8/19,433,N,VIIRS,n,1,309.8,9.8,0
-12.48287,131.48129,344.9,0.47,0.39,1/8/19,433,N,VIIRS,n,1,305.9,9.8,0
-12.49758,133.1375,348.3,0.4,0.37,1/8/19,433,N,VIIRS,n,1,310.5,9.8,0
-14.16574,130.03488,344.1,0.39,0.44,1/8/19,433,N,VIIRS,n,1,302.8,9.8,0
-14.69375,126.75211,367,0.32,0.55,1/8/19,433,N,VIIRS,h,1,308.6,9.8,0
-14.69411,126.74902,367,0.32,0.55,1/8/19,433,N,VIIRS,h,1,308,9.8,0
-14.69447,126.74596,367,0.32,0.55,1/8/19,433,N,VIIRS,h,1,306.2,9.8,0
-14.6934,126.75518,367,0.32,0.55,1/8/19,433,N,VIIRS,h,1,310.4,9.8,0
-12.32024,134.91248,352.3,0.38,0.36,1/8/19,433,N,VIIRS,n,1,311.2,9.8,0
-14.17027,130.03178,351,0.39,0.44,1/8/19,433,N,VIIRS,n,1,304.7,9.8,0
-15.17928,129.90477,343.8,0.67,0.74,1/8/19,1542,N,VIIRS,n,1,294.9,9.8,0
-15.17786,129.89836,316.9,0.67,0.74,1/8/19,1542,N,VIIRS,n,1,293.3,9.8,0
-32.71271,147.02991,348.8,0.41,0.37,2/8/19,408,N,VIIRS,n,1,298.4,9.8,0
-13.28746,142.49261,354.8,0.44,0.38,2/8/19,414,N,VIIRS,n,1,303.8,9.8,0
-14.0422,130.06071,367,0.4,0.6,2/8/19,414,N,VIIRS,h,1,308.2,9.8,0
-13.28812,142.48856,355.2,0.44,0.38,2/8/19,414,N,VIIRS,n,1,304.8,9.8,0
-14.20101,130.68393,340.8,0.36,0.57,2/8/19,414,N,VIIRS,n,1,303.5,9.8,0
-14.19606,130.67975,367,0.36,0.57,2/8/19,414,N,VIIRS,h,1,302.8,9.8,0
-14.19568,130.68314,356.7,0.36,0.57,2/8/19,414,N,VIIRS,n,1,305,9.8,0
-12.45123,131.1208,347.5,0.32,0.55,2/8/19,415,N,VIIRS,n,1,310.6,9.8,0
-14.84858,144.3479,367,0.34,0.56,1/8/19,432,N,VIIRS,h,1,297.7,9.7,0
-32.98517,146.45926,334.9,0.4,0.37,2/8/19,408,N,VIIRS,n,1,298.2,9.7,0
-15.73748,137.04155,336.3,0.46,0.39,2/8/19,413,N,VIIRS,n,1,304.8,9.7,0
-15.74112,137.04208,347.6,0.46,0.39,2/8/19,413,N,VIIRS,n,1,311,9.7,0
-15.10893,131.14325,367,0.35,0.56,2/8/19,414,N,VIIRS,h,1,310,9.7,0
-15.1093,131.13997,333,0.35,0.56,2/8/19,414,N,VIIRS,n,1,303.8,9.7,0
-21.78485,119.18889,348.3,0.44,0.38,2/8/19,553,N,VIIRS,n,1,311.2,9.7,0
-28.77446,148.37094,330.7,0.63,0.54,1/8/19,428,N,VIIRS,n,1,294.7,9.6,0
-15.7147,143.22734,349.3,0.56,0.51,1/8/19,432,N,VIIRS,n,1,296.1,9.6,0
-15.71567,143.22214,335.4,0.56,0.51,1/8/19,432,N,VIIRS,n,1,290.5,9.6,0
-14.89384,144.85695,356.5,0.37,0.58,1/8/19,432,N,VIIRS,n,1,293.4,9.6,0
-15.34778,130.74971,345.4,0.55,0.43,1/8/19,433,N,VIIRS,n,1,313,9.6,0
-12.96644,134.30104,355.4,0.39,0.36,1/8/19,433,N,VIIRS,n,1,309.7,9.6,0
-12.44632,133.1066,337.9,0.4,0.37,1/8/19,433,N,VIIRS,n,1,309.8,9.6,0
-15.34384,130.74913,338.7,0.55,0.43,1/8/19,433,N,VIIRS,l,1,312,9.6,0
-14.09079,130.04253,353.3,0.39,0.44,1/8/19,433,N,VIIRS,n,1,307.9,9.6,0
-11.645,130.37016,350.5,0.52,0.42,1/8/19,434,N,VIIRS,n,1,308.8,9.6,0
-11.64566,130.36533,345.5,0.52,0.42,1/8/19,434,N,VIIRS,n,1,308.1,9.6,0
-11.6495,130.36588,347.1,0.52,0.42,1/8/19,434,N,VIIRS,n,1,306,9.6,0
-15.79144,137.05382,355.2,0.46,0.39,2/8/19,413,N,VIIRS,n,1,306.3,9.6,0
-16.29015,136.90979,354,0.47,0.4,2/8/19,413,N,VIIRS,n,1,314,9.6,0
-16.04373,125.88974,343.5,0.78,0.78,2/8/19,414,N,VIIRS,n,1,295.8,9.6,0
-12.47375,134.93332,336.9,0.55,0.42,2/8/19,414,N,VIIRS,l,1,309.4,9.6,0
-14.01478,131.5157,351.1,0.63,0.54,2/8/19,414,N,VIIRS,n,1,305.5,9.6,0
-12.82829,134.33719,346.6,0.4,0.44,2/8/19,414,N,VIIRS,n,1,307.8,9.6,0
-12.24521,141.97491,347.4,0.43,0.38,2/8/19,414,N,VIIRS,n,1,303.1,9.6,0
-12.1917,131.13985,337.6,0.63,0.54,2/8/19,415,N,VIIRS,n,1,303.1,9.6,3
-12.54011,131.18376,341.3,0.64,0.54,2/8/19,415,N,VIIRS,n,1,308.8,9.6,0
-12.53505,131.18315,336.7,0.64,0.54,2/8/19,415,N,VIIRS,n,1,309.5,9.6,0
-36.34436,149.50899,344.2,0.5,0.49,1/8/19,426,N,VIIRS,n,1,290.7,9.5,0
-19.43557,146.52435,367,0.38,0.59,1/8/19,431,N,VIIRS,h,1,292.7,9.5,0
-19.43474,146.52826,354.9,0.38,0.59,1/8/19,431,N,VIIRS,n,1,291.1,9.5,0
-15.71408,143.23085,333.6,0.56,0.51,1/8/19,432,N,VIIRS,n,1,291.7,9.5,0
-16.11288,136.63039,347,0.39,0.36,1/8/19,432,N,VIIRS,n,1,307.1,9.5,0
-16.10953,136.62982,354.6,0.39,0.36,1/8/19,432,N,VIIRS,n,1,309.5,9.5,0
-16.1123,136.63405,348.7,0.39,0.36,1/8/19,432,N,VIIRS,n,1,308.9,9.5,0
-16.10895,136.63348,338.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,304.6,9.5,0
-14.32487,143.50545,330.4,0.61,0.54,1/8/19,432,N,VIIRS,n,1,295.4,9.5,0
-15.13661,131.14433,349.5,0.52,0.41,1/8/19,433,N,VIIRS,n,1,315.6,9.5,0
-15.13277,131.14378,345.1,0.52,0.41,1/8/19,433,N,VIIRS,n,1,311.7,9.5,0
-14.29647,134.93507,355.9,0.38,0.36,1/8/19,433,N,VIIRS,n,1,310.8,9.5,0
-14.29701,134.9315,348.2,0.38,0.36,1/8/19,433,N,VIIRS,n,1,309.7,9.5,0
-14.31356,134.91217,367,0.38,0.36,1/8/19,433,N,VIIRS,h,1,314.6,9.5,0
-14.31302,134.91573,346.5,0.38,0.36,1/8/19,433,N,VIIRS,n,1,309.5,9.5,0
-14.30033,134.93202,367,0.38,0.36,1/8/19,433,N,VIIRS,h,1,310.5,9.5,0
-14.2998,134.93561,340.9,0.38,0.36,1/8/19,433,N,VIIRS,n,1,305.3,9.5,0
-15.19705,131.32237,350.1,0.51,0.41,1/8/19,433,N,VIIRS,n,1,311.9,9.5,0
-12.24365,134.83829,349.1,0.38,0.36,1/8/19,433,N,VIIRS,n,1,308.8,9.5,0
-15.22187,130.25183,344.4,0.39,0.44,1/8/19,433,N,VIIRS,n,1,310.7,9.5,0
-15.21734,130.25491,367,0.39,0.44,1/8/19,433,N,VIIRS,h,1,314.8,9.5,0
-13.98086,130.60016,350.2,0.54,0.42,1/8/19,433,N,VIIRS,n,1,308.6,9.5,0
-35.10026,117.59195,344.7,0.41,0.37,1/8/19,608,N,VIIRS,n,1,297,9.5,0
-16.13408,136.71448,342.9,0.48,0.4,2/8/19,413,N,VIIRS,n,1,313,9.5,0
-16.29349,136.90434,352.1,0.48,0.4,2/8/19,413,N,VIIRS,n,1,315.4,9.5,0
-14.28434,134.92839,351.6,0.38,0.43,2/8/19,414,N,VIIRS,n,1,310.2,9.5,0
-12.26752,134.89928,341.5,0.55,0.42,2/8/19,415,N,VIIRS,n,1,306,9.5,0
-16.07509,125.86412,367,0.44,0.63,2/8/19,554,N,VIIRS,h,1,303.2,9.5,0
-31.20248,151.89766,350.7,0.5,0.66,1/8/19,247,N,VIIRS,n,1,292.3,9.4,0
-24.65783,151.38831,335.8,0.59,0.7,1/8/19,429,N,VIIRS,n,1,283.9,9.4,0
-19.43641,146.52045,350.1,0.38,0.59,1/8/19,431,N,VIIRS,n,1,291.1,9.4,0
-16.15427,136.62975,343.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,312.8,9.4,0
-16.15369,136.63341,347.4,0.39,0.36,1/8/19,432,N,VIIRS,n,1,310.3,9.4,0
-16.15092,136.6292,353.9,0.39,0.36,1/8/19,432,N,VIIRS,n,1,316.5,9.4,0
-13.52147,142.65373,343.1,0.56,0.51,1/8/19,433,N,VIIRS,n,1,300.6,9.4,0
-15.12254,131.13252,347.8,0.52,0.42,1/8/19,433,N,VIIRS,n,1,310.5,9.4,0
-15.11934,131.12717,349.6,0.52,0.42,1/8/19,433,N,VIIRS,n,1,311.7,9.4,0
-15.37075,130.75827,337.2,0.55,0.43,1/8/19,433,N,VIIRS,l,1,311.7,9.4,0
-12.98955,134.16927,340.4,0.39,0.36,1/8/19,433,N,VIIRS,n,1,306.3,9.4,0
-12.98621,134.16875,343.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,308.2,9.4,0
-12.98675,134.16518,350.7,0.39,0.36,1/8/19,433,N,VIIRS,n,1,307.7,9.4,0
-35.09685,117.59098,346,0.41,0.37,1/8/19,608,N,VIIRS,n,1,291.5,9.4,0
-13.97049,130.60727,367,0.36,0.58,2/8/19,414,N,VIIRS,h,1,309.7,9.4,0
-16.06225,125.91759,336.2,0.78,0.78,2/8/19,414,N,VIIRS,n,1,294.8,9.4,0
-16.0689,125.92529,337.1,0.78,0.78,2/8/19,414,N,VIIRS,n,1,296,9.4,0
-14.1934,130.67981,367,0.36,0.57,2/8/19,414,N,VIIRS,h,1,302.9,9.4,0
-14.193,130.68315,336.8,0.36,0.57,2/8/19,414,N,VIIRS,n,1,297.6,9.4,0
-13.38962,132.05499,338.7,0.57,0.52,2/8/19,414,N,VIIRS,l,1,308.7,9.4,0
-12.85855,132.74947,346.7,0.5,0.49,2/8/19,414,N,VIIRS,n,1,305.7,9.4,0
-12.21833,134.90782,340.4,0.54,0.42,2/8/19,415,N,VIIRS,n,1,305.5,9.4,0
-12.48764,133.16109,345.1,0.47,0.48,2/8/19,415,N,VIIRS,n,1,310,9.4,0
-16.11173,136.6377,350.8,0.39,0.36,1/8/19,432,N,VIIRS,n,1,306.8,9.3,0
-15.46833,130.71094,346,0.55,0.43,1/8/19,433,N,VIIRS,n,1,307.7,9.3,0
-12.27036,134.90465,350.1,0.38,0.36,1/8/19,433,N,VIIRS,n,1,306.7,9.3,0
-13.20794,142.05594,335.3,0.52,0.5,1/8/19,433,N,VIIRS,n,1,299.8,9.3,0
-33.3409,120.88927,367,0.39,0.44,1/8/19,609,N,VIIRS,h,1,306.6,9.3,0
-33.33601,120.89234,339.7,0.39,0.44,1/8/19,609,N,VIIRS,n,1,292.5,9.3,0
-33.34004,120.89349,353.3,0.39,0.44,1/8/19,609,N,VIIRS,n,1,302.4,9.3,0
-14.63284,130.61674,317.6,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,291,9.3,0
-15.37368,142.28471,342.5,0.42,0.37,2/8/19,413,N,VIIRS,n,1,307.6,9.3,0
-15.67765,130.48523,354.9,0.39,0.59,2/8/19,414,N,VIIRS,n,1,302.2,9.3,0
-14.04346,130.064,352.4,0.39,0.6,2/8/19,414,N,VIIRS,n,1,305.3,9.3,0
-12.48678,141.84135,335.5,0.42,0.38,2/8/19,414,N,VIIRS,n,1,303.8,9.3,0
-12.49613,132.1758,346.9,0.54,0.51,2/8/19,415,N,VIIRS,n,1,304,9.3,0
-19.47269,146.5101,331.4,0.38,0.59,1/8/19,431,N,VIIRS,n,1,289.2,9.2,0
-14.64932,130.6265,354.2,0.55,0.43,1/8/19,433,N,VIIRS,n,1,309.8,9.2,0
-14.65324,130.62714,343.6,0.55,0.43,1/8/19,433,N,VIIRS,n,1,307.7,9.2,0
-14.65254,130.6324,340.5,0.55,0.42,1/8/19,433,N,VIIRS,n,1,306.6,9.2,0
-14.26915,135.02576,352.4,0.38,0.36,1/8/19,433,N,VIIRS,n,1,310.4,9.2,0
-12.49808,131.47908,332.1,0.47,0.39,1/8/19,433,N,VIIRS,l,1,304.7,9.2,0
-14.02503,131.52367,352.9,0.48,0.4,1/8/19,433,N,VIIRS,n,1,309.6,9.2,0
-12.98868,132.96545,348.6,0.41,0.37,1/8/19,433,N,VIIRS,n,1,309.4,9.2,0
-15.50243,130.60359,355.4,0.56,0.43,1/8/19,433,N,VIIRS,n,1,313.3,9.2,0
-15.50175,130.60886,350.5,0.56,0.43,1/8/19,433,N,VIIRS,n,1,313.9,9.2,0
-11.60809,130.56035,343.4,0.51,0.41,1/8/19,434,N,VIIRS,n,1,306.8,9.2,0
-15.41267,142.38281,348.2,0.42,0.38,2/8/19,413,N,VIIRS,n,1,302.1,9.2,0
-13.01321,135.71803,332.8,0.5,0.41,2/8/19,414,N,VIIRS,n,1,302.7,9.2,0
-14.23659,130.03027,367,0.4,0.6,2/8/19,414,N,VIIRS,h,1,305.5,9.2,0
-11.38352,130.79581,334.4,0.33,0.55,2/8/19,415,N,VIIRS,n,1,301.7,9.2,0
-11.38391,130.79279,339.9,0.33,0.55,2/8/19,415,N,VIIRS,n,1,301.6,9.2,0
-11.37881,130.79205,367,0.33,0.55,2/8/19,415,N,VIIRS,h,1,304.2,9.2,0
-11.37843,130.7951,349.7,0.33,0.55,2/8/19,415,N,VIIRS,n,1,301,9.2,0
-30.39774,152.06432,347.8,0.48,0.65,1/8/19,247,N,VIIRS,n,1,287.6,9.1,0
-24.65923,151.38533,336.5,0.59,0.7,1/8/19,429,N,VIIRS,n,1,285.2,9.1,0
-14.05543,142.32922,337.4,0.52,0.5,1/8/19,432,N,VIIRS,n,1,299.6,9.1,0
-15.46007,130.54071,347.2,0.57,0.43,1/8/19,433,N,VIIRS,n,1,312.9,9.1,0
-14.72763,126.77161,338.1,0.32,0.55,1/8/19,433,N,VIIRS,n,1,307.3,9.1,0
-14.72799,126.76854,342.9,0.32,0.55,1/8/19,433,N,VIIRS,n,1,307.3,9.1,0
-14.7229,126.76796,367,0.32,0.55,1/8/19,433,N,VIIRS,h,1,314.2,9.1,0
-14.72253,126.77103,351.1,0.32,0.55,1/8/19,433,N,VIIRS,n,1,310.4,9.1,0
-11.59735,130.55414,343.2,0.51,0.41,1/8/19,434,N,VIIRS,n,1,306.2,9.1,0
-15.21064,130.27264,367,0.4,0.6,2/8/19,414,N,VIIRS,h,1,304,9.1,0
-14.04178,130.06448,341.4,0.39,0.6,2/8/19,414,N,VIIRS,n,1,303.4,9.1,0
-13.21537,135.72823,348.6,0.5,0.41,2/8/19,414,N,VIIRS,n,1,307.2,9.1,0
-12.6857,134.05196,335.7,0.41,0.45,2/8/19,414,N,VIIRS,n,1,305.1,9.1,0
-12.88199,134.51985,348.1,0.39,0.44,2/8/19,414,N,VIIRS,n,1,308.8,9.1,0
-32.52756,147.75531,341.4,0.49,0.48,1/8/19,427,N,VIIRS,n,1,298.8,9,0
-28.41911,148.99454,367,0.35,0.57,1/8/19,428,N,VIIRS,h,1,295.9,9,0
-19.43698,146.54437,356.9,0.38,0.59,1/8/19,431,N,VIIRS,n,1,291.8,9,0
-13.39316,142.63142,347.6,0.56,0.51,1/8/19,433,N,VIIRS,n,1,300.2,9,0
-13.39219,142.63664,337.6,0.56,0.51,1/8/19,433,N,VIIRS,n,1,300.7,9,0
-13.52621,142.65462,334.6,0.56,0.51,1/8/19,433,N,VIIRS,n,1,299.7,9,0
-14.6845,130.6629,332.7,0.55,0.42,1/8/19,433,N,VIIRS,l,1,305.6,9,0
-14.68843,130.66345,338.4,0.55,0.42,1/8/19,433,N,VIIRS,n,1,306.4,9,0
-14.68775,130.66849,356.1,0.55,0.42,1/8/19,433,N,VIIRS,n,1,310.9,9,0
-13.04412,131.03624,343.5,0.5,0.41,1/8/19,433,N,VIIRS,n,1,310,9,0
-13.04726,131.04138,336.3,0.5,0.41,1/8/19,433,N,VIIRS,l,1,308.5,9,0
-12.93236,136.02873,349.3,0.39,0.36,1/8/19,433,N,VIIRS,n,1,305.7,9,0
-11.55546,132.62743,354.9,0.41,0.37,1/8/19,434,N,VIIRS,n,1,310.3,9,0
-11.55601,132.62361,349.3,0.41,0.37,1/8/19,434,N,VIIRS,n,1,309,9,0
-11.4382,130.50928,334.3,0.51,0.41,1/8/19,434,N,VIIRS,l,1,306.3,9,0
-11.43439,130.50873,350.8,0.51,0.41,1/8/19,434,N,VIIRS,n,1,309.1,9,0
-33.54642,116.56876,355.2,0.4,0.37,1/8/19,609,N,VIIRS,n,1,297.8,9,0
-33.54569,116.57308,325.1,0.4,0.37,1/8/19,609,N,VIIRS,n,1,291.4,9,0
-33.54303,116.56796,335.2,0.4,0.37,1/8/19,609,N,VIIRS,n,1,296.5,9,0
-14.78452,144.31386,350.2,0.52,0.41,2/8/19,413,N,VIIRS,n,1,299.4,9,0
-14.79051,144.32481,351.5,0.52,0.41,2/8/19,413,N,VIIRS,n,1,294.6,9,0
-14.79432,144.32553,335.4,0.52,0.41,2/8/19,413,N,VIIRS,n,1,298.5,9,0
-14.60971,130.62347,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,306.9,9,0
-14.60932,130.627,367,0.37,0.58,2/8/19,414,N,VIIRS,h,1,307.9,9,0
-13.0401,134.32535,340.4,0.4,0.44,2/8/19,414,N,VIIRS,n,1,303.7,9,0
-11.68024,130.42007,367,0.35,0.57,2/8/19,415,N,VIIRS,h,1,302.9,9,0
